BOAMP_AVIS_NUM,D_13_01_Conditionparticipation_Critereselection,D_13_02_Conditionparticipation_Situationjuridique,D_13_03_Conditionparticipation_Situationjuridiquesst,D_13_04_Conditionparticipation_Capecomarcheoui,D_13_05_Conditionparticipation_Capecomarchenon,D_13_06_Conditionparticipation_Capeco,D_13_07_Conditionparticipation_Capecosst,D_13_08_Conditionparticipation_Capeconiveaumini,D_13_09_Conditionparticipation_Capeconiveauminisst,D_13_10_Conditionparticipation_Captechoffreoui,D_13_11_Conditionparticipation_Captechoffrenon,D_13_12_Conditionparticipation_Captech,D_13_13_Conditionparticipation_Captechsst,D_13_14_Conditionparticipation_Captechniveaumini,D_13_15_Conditionparticipation_Captechniveauminisst,D_13_16_Conditionparticipation_Criteresparticipation,D_13_17_Conditionparticipation_Marchereserveoui,D_13_17_01_Conditionparticipation_Marchereserveoui_Ateliersproteges,D_13_17_02_Conditionparticipation_Marchereserveoui_Emploisproteges,D_13_18_Conditionparticipation_Marchereservenon,D_13_19_Conditionparticipation_Prestationreserveeoui,D_13_20_Conditionparticipation_Prestationreserveenon,D_13_21_Conditionparticipation_Conditionparticuliereexecution,D_13_22_Conditionparticipation_Indicationobligatoirenomqualificationsoui,D_13_23_Conditionparticipation_Indicationobligatoirenomqualificationsnon,D_13_24_Conditionparticipation_Justificatifscandidat,D_13_24_01_Conditionparticipation_Justificatifscandidat_P,D_13_25_Conditionparticipation_Eligiblemps,D_13_25_01_Conditionparticipation_Eligiblemps_Oui,D_13_25_02_Conditionparticipation_Eligiblemps_Non
21-171672,,"- Formulaire Dc1, Lettre de candidature _ Habilitation du mandataire par ses co-traitants.(disponible à l'adresse suivante : http://www.economie.gouv.fr/daj/formulaires-declaration-du-candidat)- Formulaire Dc2, Déclaration du candidat individuel ou du membre du groupement.(disponible à l'adresse suivante : http://www.economie.gouv.fr/daj/formulaires-declaration-du-candidat)",,,False,- Déclaration appropriée de banques ou preuve d'une assurance pour les risques professionnels,,,,,False,"- Déclaration indiquant l'outillage, le matériel et l'équipement technique dont le candidat dispose pour la réalisation de marchés de même nature.- En matière de fournitures et services, une description de l'équipement technique, des mesures employées par l'opérateur économique pour s'assurer de la qualité et des moyens d'étude et de recherche de son entreprise.- Présentation d'une liste des principales fournitures ou des principaux services effectués au cours des trois dernières années, indiquant le montant, la date et le destinataire public ou privé.- Présentation d'une liste des travaux exécutés au cours des cinq dernières années, appuyée d'attestations de bonne exécution pour les travaux les plus importants",,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-171684,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-171691,,"Les prestations sont réservées aux mutuelles dassurances, aux compagnies dassurances, et à leurs intermédiaires habilités à présenter des opérations dassurances conformément au Code des Assurances. Références en matière dassurance dorganismes publics ou activités de traitement des déchets",,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-171697,,"- Formulaire Dc1, Lettre de candidature _ Habilitation du mandataire par ses co-traitants. (disponible à l'adresse suivante : http://www.economie.gouv.fr/daj/formulaires-declaration-du-candidat)- Formulaire Dc2, Déclaration du candidat individuel ou du membre du groupement. (disponible à l'adresse suivante : http://www.economie.gouv.fr/daj/formulaires-declaration-du-candidat)- Copie du ou des jugements prononcés, si le candidat est en redressement judiciaire",,,False,"- Déclaration appropriée de banques ou preuve d'une assurance pour les risques professionnels.- Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les fournitures, services ou travaux objet du marché, réalisés au cours des trois derniers exercices disponibles",,,,,False,"- Copie du pouvoir de la personne habilitée à engager la société.- Présentation d'une liste des principales fournitures ou des principaux services effectués au cours des trois dernières années, indiquant le montant, la date et le destinataire public ou privé",,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-171724,,"Le candidat peut présenter sa candidature sous forme d'un document unique de marché européen (DUME), en lieu et place des formulaires DC1 et DC2. En cas de groupement de commande, chacun des membres du groupement fournira un formulaire DUME complété.",,,False,"1. Une déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les fournitures et services, objet du contrat, réalisés au cours des trois derniers exercices disponibles",,,,,False,"1. Une liste des principales livraisons effectuées ou des principaux services fournis au cours des trois dernières années, indiquant le montant, la date et le destinataire public ou privé. Les livraisons et les prestations de services sont prouvées par des attestations du destinataire ou, à défaut, par une déclaration de l'opérateur économique.2. Une déclaration indiquant les effectifs moyens annuels du candidat et l'importance du personnel d'encadrement pendant les trois dernières années.",,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-171742,,"Liste et description succincte des conditions : Les candidats devront produire une déclaration sur l'honneur attestant l'absence d'exclusion de la participation à la procédure de passation des contrats de concession (art.L3123-1 à L3123-11 du code de la commande publique) et que les renseignements et documents relatifs à leurs capacités et aptitudes, exigés en application de l'art. L3123-18 du code de la commande publique, sont exacts.Pour justifier qu'il a satisfait aux obligations prévues à l'article L3123-2 dudit code, le candidat produit un certificat délivré par les administrations et organismes compétents. Ils pourront produire le Dc1, le Dc2, et fournir l'état annuel des certificats reçus au 31/12/2018.",,,False,"Liste et description succincte des critères de sélection, indication des informations et documents requis : Les candidats seront sélectionnés au vu de leurs garanties professionnelles et financières. Seuls les candidats disposant de la capacité économique et financière pour exécuter le contrat de concession pourront être admis à présenter une offre.Pour l'appréciation de la capacité économique et financière, chaque candidat ou membre du groupement devra fournir : le montant et la composition du capital, les bilans et comptes sociaux des trois derniers exercices clos, la liste des banquiers, la preuve d'assurance couvrant les risques professionnels",,,,,False,"Liste et description succincte des critères de sélection, indication des informations et documents requis : Seuls les candidats disposant de la capacité technique et professionnelle pour exécuter le contrat de concession pourront être admis à présenter une offre.Pour l'appréciation de la capacité technique et professionnelle, chaque candidat ou membre du groupement devra fournir : une déclaration indiquant les moyens humains et matériels, des références de travaux de construction et/ou de réhabilitation de parcs de stationnement ou autres ouvrages exécutés au cours des cinq dernières années, appuyées d'attestations de bonne exécution pour les travaux les plus importants, des références de gestion et d'exploitation de parcs de stationnement public en ouvrage (souterrain ou en superstructure) dans un environnement urbain (préciser pour chaque référence : la localisation, la capacité de chaque ouvrage et la nature du contrat qui engage le candidat) ; les références dans des domaines d'activités proches (préciser les caractéristiques principales) et dans les prestations de service public.",,,,,CF_NIV_SUIV,False,False,True,,False,"Le concessionnaire sera chargé de réaliser et de financer l'ensemble des travaux de mise en conformité des parcs de stationnement Didot et Porte d'Orléans, puis de gérer le service de l'ensemble dans toutes ses composantes pendant toute la durée du contrat. Il supportera toutes les charges du service y compris le financement des travaux d'entretien et de maintenance (GER compris) et percera directement des redevances auprès des usagers. En contrepartie du droit s'exploiter l'ouvrage, il lui est transféré le risque lié à l'exploitation et à la gestion du service.",False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-171743,,"Le candidat peut présenter sa candidature sous forme d'un document unique de marché européen (DUME), en lieu et place des formulaires DC1 et DC2. En cas de groupement de commande, chacun des membres du groupement fournira un formulaire DUME complété.",,,False,"1. Une déclaration concernant concernant le chiffre d'affaires global et le chiffre d'affaires concernant les prestations objet du contrat, réalisées au cours des trois derniers exercices disponibles.",,,,,False,"1. - Une liste des principales livraisons effectuées ou des principaux services fournis au cours des trois dernières années, indiquant le montant, la date et le destinataire public ou privé. Les livraisons et les prestations de services sont prouvées par des attestations du destinataire ou, à défaut, par une déclaration de l'opérateur économique.",,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-171744,,Déclaration sur l'honneur pour justifier que le candidat n'entre dans aucun des cas d'interdiction de soumissionner; Renseignements sur le respect de l'obligation d'emploi mentionnée aux articles L. 5212-1 à L. 5212-11 du Code du travail;,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-171753,,"Les candidats (individuel ou chaque membre du groupement) produisent à l'appui de leur candidature une attestation sur l'honneur déclarant ne pas entrer dans l'un des cas d'exclusion prévus aux articles L. 2141-1 à L. 2141-5 (exclusions obligatoires) ou aux articles L. 2141-7 à L. 2141-10 (exclusion à la discrétion de l'acheteur) du code de la commande publique ;  Cette attestation sur l'honneur peut être présentée :- Soit par la remise des imprimés "" lettre de candidature (DC1) et la déclaration du candidat (DC2) de la Direction des Affaires Juridiques téléchargeables à l'adresse suivantes : https://www.economie.gouv.fr/daj/formulaires-declaration-du-candidat ou tout autre document équivalent.- Soit par la remis d'un DUME (Document Unique de Marché Européen). Il s'agit d'un document électronique adaptable à la procédure et permettant le pré-remplissage par des données existantes sur la base du numéro SIRET du candidat (reprise des données légales de l'entreprise (raison sociale, adresse, mandataires sociaux) ; reprise des données concernant la taille de l'entreprise et son chiffre d'affaires global).",,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-171758,,Déclaration sur l'honneur pour justifier que le candidat n'entre dans aucun des cas d'interdiction de soumissionner,,,False,"Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les prestations objet du contrat, réalisées au cours des trois derniers exercices disponiblesLes Attestations Sociales et Fiscales en cours de validité,Un Rib",,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,L'exécution des prestations débute à compter de la date fixée par le contrat.Aucune clause de garantie financière prévue.Aucune avance prévue.Les prestations sont réglées par des prix unitaires.Les prix sont ajustables annuellement.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-171759,,"Copie du ou des jugements prononcés, si le candidat est en redressement judiciaire (si ces documents ne sont pas déjà demandés dans le cadre du formulaire Dc2, ci-après), Lettre de candidature-Habilitation du mandataire par ses cotraitants (Dc1 disponible sur http://www.economie.gouv.fr/files/directions_services/daj/marches_publics/formulaires/Dc/imprimes_dc/dc1.rtf), Déclaration du candidat individuelle ou du membre du groupement (Dc2 disponible sur http://www.economie.gouv.fr/files/directions_services/daj/marches_publics/formulaires/Dc/imprimes_dc/dc2.rtf)",,,False,"Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les fournitures, services ou travaux objet du marché, réalisés au cours des trois derniers exercices disponibles (renseignements à inscrire dans le formulaire Dc2, si celui-ci est demandé par l'acheteur public).Et indication du chiffre d'affaires régional., Attestations fiscales et sociales à jour à une date la plus proche de celle de la remise des offres",,,,,False,"- Présentation d'une liste des principales fournitures ou des principaux services effectués au cours des trois dernières années, indiquant le montant, la date et le destinataire public ou privé.Présentation d'une liste des principales fournitures ou des principaux services effectués au cours des trois dernières années, indiquant le montant, la date et le destinataire public ou privé. Les livraisons et les prestations de services sont prouvées par des attestations du destinataire ou, à défaut, par une déclaration de l'opérateur économique (documents à fournir en annexe du formulaire Dc2, si celui-ci est demandé par l'acheteur public)",,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-171760,,"Liste et description succincte des conditions :- Copie du ou des jugements prononcés, si le candidat est en redressement judiciaire.- Dc2 Déclaration du candidat- Documents relatifs aux pouvoirs de la personne habilitée à engager la société- Dc1 Lettre de candidatureLe candidat peut présenter sa candidature sous forme d'un document unique de marché européen (Dume), en lieu et place des formulaires Dc1 et Dc2. En cas de groupement de commande, chacun des membres du groupement fournira un formulaire Dume complété",,,False,Références requises :- Les statuts du candidat- Les trois derniers chiffres d'affaires disponibles,,,,,False,"- Les moyens humains (Effectifs moyens annuels et importance du personnel d'encadrement sur les 3 dernières années).- Les moyens matériels (l'outillage, le matériel et l'équipement technique dont le candidat dispose pour la Concession).- Une liste des prestations exécutées au cours des 3 dernières années, en rapport avec l'objet de la Concession (indiquant la date, le montant, le destinataire/client et les effectifs d'abonnés) : possibilité de produire des attestations de bonne exécution;- Et/ou de références adaptées : Diplômes, Titres d'études et/ou titres professionnels en rapport avec les prestations objet de la Concession.- Et/ou de justifications particulières : les certificats de qualifications professionnelles et/ou certificats de qualité.- Une attestation d'assurance en responsabilité civile couvrant les risques liés à cette activité (avec mention des plafonds et affectations des couvertures).Cette liste n'étant pas exhaustive, le soumissionnaire produira tout document permettant d'établir l'aptitude du candidat à assurer l'exploitation du marché, la continuité du service public et l'égalité des usagers",,,,,CF_NIV_SUIV,False,False,True,,False,"En phase consultation, un cautionnement estimatif de 7 000 euros est demandé et devra être fourni dans un délai d'un mois à compter de l'entrée en vigueur du contrat.Versement d'une redevance d'occupation du domaine public.Financement : Rémunération substantiellement assurée par les résultats d'exploitation.Les tarifs de droit de place sont ceux approuvés par le Conseil Municipal. Ils comportent une partie relative à l'occupation du domaine public et une autre partie finançant un budget animation et publicité. Ces droits de place sont réputés permettre au délégataire d'assurer l'équilibre financier du service public délégué",False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-171761,,"- Formulaire Dc1, Lettre de candidature _ Habilitation du mandataire par ses co-traitants.(disponible à l'adresse suivante : http://www.economie.gouv.fr/daj/formulaires-declaration-du-candidat)- Formulaire Dc2, Déclaration du candidat individuel ou du membre du groupement.(disponible à l'adresse suivante : http://www.economie.gouv.fr/daj/formulaires-declaration-du-candidat)- Si l'attributaire est établi en France, les attestations et certificats délivrés par les administrations et organismes compétents prouvant qu'il a satisfait à ses obligations fiscales et sociales ou un état annuel des certificats reçusDéclaration du candidat individuelle ou du membre du groupement (Dc2 disponible sur http://www.economie.gouv.fr/files/directions_services/daj/marches_publics/formulaires/Dc/imprimes_dc/dc2.rtf), Lettre de candidature-Habilitation du mandataire par ses cotraitants (Dc1 disponible sur http://www.economie.gouv.fr/files/directions_services/daj/marches_publics/formulaires/Dc/imprimes_dc/dc1.rtf)",,,False,"- Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les fournitures, services ou travaux objet du marché, réalisés au cours des trois derniers exercices disponibles.Attestation délivrée par la Dgfip certifiant de la régularité de la situation de l'attributaire au regard de ses obligations fiscales, Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les fournitures, services ou travaux objet du marché, réalisés au cours des trois derniers exercices disponibles",,,,,False,"- Certificats de qualifications professionnelles.La preuve de la capacité du candidat peut être apportée par tout moyen, notamment par des certificats d'identité professionnelle ou des références de travaux attestant de la compétence de l'opérateur économique à réaliser la prestation pour laquelle il se porte candidat- Déclaration indiquant l'outillage, le matériel et l'équipement technique dont le candidat dispose pour la réalisation de marchés de même nature.- Déclaration indiquant les effectifs moyens annuels du candidat et l'importance du personnel d'encadrement pour chacune des trois dernières années.- Présentation d'une liste des principales fournitures ou des principaux services effectués au cours des trois dernières années, indiquant le montant, la date et le destinataire public ou privé.Déclaration indiquant l'outillage, le matériel et l'équipement technique dont le candidat dispose pour la réalisation de marchés de même nature , Liste des principales fournitures ou des principaux services effectués (3 dernières années) indiquant le montant, la date et le destinataire, prouvées par des attestations du destinataire ou, à défaut, par une déclaration de l'opérateur économique",,"Une présentation synthétique du candidat ou de l'équipe candidate (composition, titre d'études et certificats de qualifications professionnelles, moyens humains)",,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-171773,,,,,False,,,,,,False,,,,,"Le candidat produit : Une lettre de candidature. Une déclaration sur l'honneur pour justifier qu'il n'entre dans aucun des cas mentionnés aux articles L. 2141-1 à L. 2141-5 et L. 2141-7 à L. 2141-11 du code de la commande publique et notamment qu'il satisfait aux obligations concernant l'emploi des travailleurs handicapés définies aux articles L. 5212-1 à L. 5212-11 du code du travail. Déclaration concernant le chiffre d'affaires global du candidat portant sur les 3 derniers exercices disponibles en fonction de la date de création de l'entreprise ou du début d'activité de l'opérateur économique, dans la mesure où les informations sur ces chiffres d'affaires sont disponibles ; Preuve d'une assurance des risques professionnels pertinents ; une liste des principaux services fournis au cours des 3 dernières années, indiquant le montant, la date et le destinataire public ou privé.",CF_NIV_SUIV,False,False,True,"Preuve que les opérateurs économiques possèdent une autorisation spécifique ou sont membres d'une organisation spécifique pour pouvoir fournir, dans leur pays d'origine, le service concerné : copie de la décision de l'ARCEP autorisant le candidat à exercer les services, objet de l'accord-cadre.",False,Financement = budget de la commune de Talence. Le mode de règlement est le virement par mandat administratif sous 30 jours.,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-171777,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,True,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-171786,,Déclaration sur l'honneur pour justifier que le candidat n'entre dans aucun des cas d'exclusions de la procédure de passation,,,False,"Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les prestations objet du contrat, réalisées au cours des trois derniers exercices disponibles",,,,,False,"Présentation d'une liste des principales fournitures ou des principaux services fournis au cours des trois dernières années indiquant notamment le montant, la date et le destinataire public ou privé",,,,,CF_NIV_SUIV,False,False,True,,False,"L'exécution des prestations débute à compter de la date de notification du contrat.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.La consultation comporte des conditions d'exécution à caractère social détaillées au cahier des charges.- Le règlement des dépenses : par mandat administratif suivi d'un virement- Taux des intérêts moratoires : égal au taux d'intérêt appliqué par la Bce à ses opérations principales de refinancement les plus récentes, majoré de huit points. Montant de l'indemnité forfaitaire pour frais de recouvrement : 40 euros- Les crédits nécessaires au financement de l'opération sont inscrits dans les comptes de la ville au budget annuel- Financement sur fonds propres- Avance prévue dans les conditions du contrat- garantie financière prévue- Prix unitaires du Bpu révisables et prix catalogue ajustables dans les conditions du Ccap",False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
21-73685,,"- Lettre de candidature (DC1 ou équivalent) indiquant notamment si le candidat se présente seul ou en groupement. En cas de groupement candidat, la lettre de candidature indiquera la composition du groupement, la forme du groupement ainsi que le nom de l'entreprise mandataire. Le candidat ou groupement candidat devra mentionner dans la lettre de candidature une adresse électronique et/ou un numéro de télécopie de contact. - Déclaration de candidat individuel ou du membre du groupement (formulaire DC2 ou équivalent) - Pouvoir de la personne habilitée à engager le candidat- déclaration sur l'honneur pour justifier que le candidat n'entre dans aucun des cas d'interdiction de soumissionner,- renseignement sur le respect de l'obligation d'emploi mentionnée aux articles L 5212-1 à L 5212-11 du Code du Travail,",,,True,"- déclaration concernant le chiffre d'affaires global et le chiffres d'affaires concernant les prestations objet du contrat, réalisées au cours des trois dernières années",,sans objet,,,True,"-  Déclaration indiquant les effectifs moyens annuels du candidat et l'importance du personnel d'encadrement pour chacune des trois dernières années Liste des principales prestations effectuées au cours des trois dernières années, indiquant le montant, la date et le destinataire. Elles sont prouvées par des attestations du destinataire ou, à défaut, par une déclaration du candidat ",,sans objet,,,CF_NIV_SUIV,False,False,True,,True,,False,True,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
22-10002,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
22-10044,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Documents à produire à l'appui des candidatures par le candidat, au choix de l'acheteur public",CF_NIV_SUIV,False,True
22-10044,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Déclaration concernant le chiffre d'affaires global et le chiffre d'affaires concernant les fournitures, services ou travaux objet du marché, réalisés au cours des trois derniers exercices disponibles",CF_NIV_SUIV,False,True
22-10044,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Présentation d'une liste des principales fournitures ou des principaux services effectués au cours des trois dernières années, indiquant le montant, la date et le destinataire public ou privé. Les livraisons et les prestations de services sont prouvées par des attestations du destinataire ou, à défaut, par une déclaration de l'opérateur économique",CF_NIV_SUIV,False,True
22-1005,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Documents à produire à l'appui des candidatures par le candidat, au choix de l'acheteur public",CF_NIV_SUIV,False,True
22-1005,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Formulaire DC1, Lettre de candidature - Habilitation du mandataire par ses co-traitants (disponible à l'adresse suivante : http://www.economie.gouv.fr/directions_services/daj/marches_publics/formulaires/DC/daj_dc.htm)",CF_NIV_SUIV,False,True
22-1005,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Formulaire DC2, Déclaration du candidat individuel ou du membre du groupement (disponible à l'adresse suivante : http://www.economie.gouv.fr/directions_services/daj/marches_publics/formulaires/DC/daj_dc.htm)",CF_NIV_SUIV,False,True
22-1005,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Formulaire DC4, Déclaration de sous-traitance (disponible à l'adresse suivante : http://www.economie.gouv.fr/directions_services/daj/marches_publics/formulaires/DC/daj_dc.htm)",CF_NIV_SUIV,False,True
22-1005,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"S'il s'appuie, pour présenter sa candidature, sur les capacités professionnelles, techniques et financières d'autres opérateurs économiques, le candidat produit les mêmes documents concernant cet opérateur économique que ceux qui lui sont exigés par l'acheteur public. Le candidat doit également apporter la preuve que chacun de ces opérateurs économiques mettra à sa disposition les moyens nécessaires, pendant toute la durée d'exécution du marché public ou de l'accord-cadre",CF_NIV_SUIV,False,True
22-1005,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,Les pièces prévues aux articles D. 8222-5 ou D. 8222-7 et D. 8222-8 du code du travail,CF_NIV_SUIV,False,True
22-10059,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
22-10065,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Documents à produire à l'appui des candidatures par le candidat, au choix de l'acheteur public",CF_NIV_SUIV,False,True
22-10065,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Formulaire DC1, Lettre de candidature - Habilitation du mandataire par ses co-traitants (disponible à l'adresse suivante : http://www.economie.gouv.fr/directions_services/daj/marches_publics/formulaires/DC/daj_dc.htm)",CF_NIV_SUIV,False,True
22-10065,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Formulaire DC2, Déclaration du candidat individuel ou du membre du groupement (disponible à l'adresse suivante : http://www.economie.gouv.fr/directions_services/daj/marches_publics/formulaires/DC/daj_dc.htm)",CF_NIV_SUIV,False,True
22-10065,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,Les candidats se limiterons aux documents et informations demandées à l'article 17 du règlement de la consultation.,CF_NIV_SUIV,False,True
22-10066,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,Se référer aux articles 10 et 11 du Cahier des Clauses Particulières (CCP),CF_NIV_SUIV,False,True
22-10116,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"Renseignements concernant la situation juridique de l'entreprise :- Lettre de candidature (DC1 ou équivalent) complétée;- Déclaration de candidature (DC2 ou équivalent) complétée;- Copie du ou des jugements prononcés, si le candidat est en redressement judiciaire;- Déclaration sur l'honneur pour justifier que le candidat n'entre dans aucun des cas d'interdiction de soumissionner obligatoires prévus aux articles L.2141-1 à L.2141-5 ou aux articles L.2141-7 à L.2141-14 du code de la commande publique et notamment qu'il est en règle au regard des articles L. 5212-1 à L. 5212-11 du code du travail concernant l'emploi des travailleurs handicapés (document joint en annexe) datée et signée.Renseignements concernant la capacité économique et financière de l'entreprise :- Déclaration concernant le chiffre d'affaires global et, le cas échéant, le chiffre d'affaires concernant les services objet du contrat, portant au maximum sur les trois derniers exercices disponibles en fonction de la date de création de l'entreprise ou du début d'activité de l'opérateur économique, dans la mesure où les informations sur ces chiffres d'affaires sont disponibles (DC2 ou équivalent).Renseignements concernant les références professionnelles et la capacité technique de l'entreprise :- Liste des principales prestations effectuées au cours des trois dernières années, indiquant le montant, la date et le destinataire. Elles sont prouvées par des attestations du destinataire ou, à défaut, par une déclaration du candidat.Les certificats de qualifications et/ou de qualité demandés aux candidats sont en particulier :- Les candidats retenus pour cette consultation se présentent sous la forme d'une équipe pluridisciplinaire dotée des compétences nécessaires à la réalisation des travaux. Les analyses de type P1 prévues au cahier des charges devront être réalisées par un laboratoire agréé en matière de Santé Publique",CF_NIV_SUIV,False,True
22-10134,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
22-10150,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,"1/Situation juridique - références requises :*Déclaration sur l'honneur pour justifier que le soumissionnaire ne relève pas d'un motif d'exclusion de la procédure de passation mentionné aux articles L2141-1 à L2141-11 du Code de la Commande Publique*Informations concernant l'opérateur économique (à l'identique de la Partie II du e-Dume)* certificats d'agrément administratif (contrôle technique des constructions, vérifications de sécurité dans les ERP)2/Capacité économique et financière - références requises :*Déclaration concernant le chiffre d'affaires global (hors taxes) et le chiffre d'affaires du domaine d'activités faisant l'objet du marché (hors taxes), des 3 derniers exercices disponibles*Preuve d'une assurance des risques professionnels3/Référence professionnelle et capacité technique - références requises :*déclaration indiquant les effectifs moyens annuels du candidat et l'importance du personnel d'encadrement pendant les 3 dernières années*Description du matériel et de l'équipement technique*Liste des principales missions de contrôle technique exécutées au cours des 3 dernières annéesLa prestation est réservée à une profession particulière.Références des dispositions législatives, réglementaires ou administratives applicables :Agrément ministériel selon les dispositions des articles L 111-25 et R 111-29 et suivants du code de la construction et de l'habitation",CF_NIV_SUIV,False,True
22-10166,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
22-10240,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,,CF_NIV_SUIV,False,True
22-10241,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,Autres renseignements demandés,CF_NIV_SUIV,False,True
22-10241,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,Renseignements concernant la situation juridique de l'entreprise :Déclaration sur l'honneur pour justifier que le candidat n'entre dans aucun des cas d'interdiction de soumissionnerRenseignements sur le respect de l'obligation d'emploi mentionnée aux articles L. 5212-1 à L. 5212-11 du Code du travail,CF_NIV_SUIV,False,True
22-10241,,,,,False,,,,,,False,,,,,,CF_NIV_SUIV,False,False,False,,False,,False,False,CF_NIV_SUIV,Autres renseignements demandés,CF_NIV_SUIV,False,True
